key	latitude	longitude	first_year	last_year	時代	種別	所在地
mtDNA1612	39.18083333	9.1585	577	642	577-642 calCE (1465±15 BP, PSUAMS-5283)	Sardinia_LA	Sardinia, Sant'Elia Cape, Grotta Colombi
mtDNA1613	41.9179937	12.4912439	0	200	1-200 CE	Italy_Imperial	Via Paisiello (Necropoli Salaria)
mtDNA1614	45.35059	36.468348	255	413	255-413 calCE (1709±23 BP)	Hun_Germanic	Pantikapaion (Kerch), Crimea
mtDNA1615	41.9559175	12.7542816	1600	1700	1600-1700 CE	Italy_Renaissance	Tivoli Palazzo Cianti
mtDNA1616	38.381944	38.361111	-2469	-2298	2469-2298 calBCE (3908±26 BP, MAMS-33533)	Anatolia_East_EBA	Malatya Province
mtDNA1617	42.0659019	12.5866474	-27	300	27 BCE - 300 CE	Italy_Imperial	Monterotondo
mtDNA1618	43.7223961	13.0338971	-5356	-5035	5356-5035 calBCE [union of two dates: 5295-5035 calBCE (6195±35 BP, PSUAMS-8398); 5356-5215 calBCE (6315±25 BP, UCIAMS-213626)]	Italy_N	Ripabianca di Monterado
mtDNA1619	38.381944	38.361111	-3357	-3101	3357-3101 calBCE (4516±25 BP, MAMS-33542)	Anatolia_East_LC	Malatya Province
mtDNA1620	41.9206851	12.4894765	0	200	1-200 CE	Italy_Imperial	Viale Rossini (Necropoli Salaria)
mtDNA1621	39.345805	33.78813	-2500	-1200	2500-1200 BCE	Anatolia_MLBA	Kalehöyük 
mtDNA1622	39.345805	33.78813	-2500	-1200	2500-1200 BCE	Anatolia_MLBA	Kalehöyük 
mtDNA1623	54.85	10.78	900	1000	900-1000 CE	Viking	Langeland
mtDNA1624	41.7478821	12.2594749	1	400	1-400 CE	Italy_Imperial	Isola Sacra
mtDNA1625	44.451315	40.102863	-4572	-4504	4676-4458 calBCE (5718±29 BP, OxA-43740)	Caucasus_LN	Unakozovskaya
mtDNA1626	37.66666667	67	-1631	-1508	1631-1508 calBCE (3315±25 BP, PSUAMS-6198)	BMAC	Bustan
mtDNA1627	38.381944	38.361111	-3641	-3191	3641-3191 calBCE (4681±75 BP, MAMS-33546)	Anatolia_East_LC	Malatya Province
mtDNA1628	36.23778	36.38472	-1743	-1614	1743-1614 calBCE (3382±23 BP, MAMS-33680)	Levant_North_MLBA	Hatay Province
mtDNA1629	44.385019	40.394588	-3504	-3348	3504-3348 calBCE (4615±25 BP, PSUAMS-3881)	Maykop	Klady
mtDNA1630	44.451315	40.102863	-4546	-4478	4607-4450 calBCE (5687±30 BP, OxA-43741)	Caucasus_LN	Unakozovskaya
mtDNA1631	44.385019	40.394588	-3766	-3382	3766-3382 calBCE (4835±60 BP, OxA-5059)	Maykop	Klady
mtDNA1632	42.0659019	12.5866474	76	219	76-219 calCE (1895±25 BP, UCIAMS-213637)	Italy_Imperial	Monterotondo
mtDNA1633	47.725107	20.086185	-987	-833	987-833 calBCE (2769±24 BP, OxA-27859)	Balkans_LBA	Ludas-Varju-Dulo
mtDNA1634	38.381944	38.361111	-2860	-2506	2860-2506 calBCE (4103±25 BP, MAMS-33538)	Anatolia_East_EBA	Malatya Province
mtDNA1635	35.08	25.83	-2400	-1700	2400-1700 BCE	Minoan	Lassithi, Crete
mtDNA1636	35.08	25.83	-2400	-1700	2400-1700 BCE	Minoan	Lassithi, Crete
mtDNA1637	41.7552257	12.2948926	400	600	400-600 CE	Italy_LA	San Ercolano
mtDNA1638	39.9333	-0.2	1100	1300	1100-1300 CE	Iberia_Muslim	Palau Castell de Betxí, Betxí, Castelló/Castellón, Valencian Community
mtDNA1639	39.9333	-0.2	1025	1160	1025-1160 calCE (960±30 BP, Beta-459794)	Iberia_Muslim	Palau Castell de Betxí, Betxí, Castelló/Castellón, Valencian Community
mtDNA1640	38.629306	34.297718	-3000	-2500	3000-2500 BCE	Anatolia_EBA	Ovaören
mtDNA1641	36.8831	14.5712	-1880	-1689	1880-1689 calBCE (3455±25 BP, PSUAMS-6465)	Sicily_EBA	Sicily, Contrada Paolina, Castellucciana
mtDNA1642	30.649857	61.400311	-3050	-2850	3050-2850 BCE	Iran_BA	Seistan, Shahr-i Sokhta
mtDNA1643	42.616667	25.4	-3100	-2600		Balkans_EBA	Kazanlak, Tell Kran
mtDNA1644	37.60098	59.328411	-3370	-3068	3482-3021 calBCE (4515±57 BP, UBA-33658)	Turan_CA	Kara-Depe
mtDNA1645	47.11078	102.078841	660	768	660-768 CE	Turkic	Tsaidam Bag, Arkhangai 
mtDNA1646	42.01656	2.814897	500	700	500-700 CE	Iberia_Roman	Pla de l'Horta, Sarrià de Ter, Girona, Catalonia
mtDNA1647	41.9559175	12.7542816	1600	1700	1600-1700 CE	Italy_Renaissance	Tivoli Palazzo Cianti
mtDNA1648	41.8891604	12.500705	300	500	300-500 CE	Italy_LA	Marcellino & Pietro
mtDNA1649	41.8964977	12.4718662	1480	1490	1480-1490 CE	Italy_Renaissance	Cancelleria
mtDNA1650	58.38	13.65	900	1200	900-1200 CE	Viking	Skara
mtDNA1651	38.1907	62.0343	-2456	-2200	2456-2200 calBCE (3840±35 BP, Poz-83487)	BMAC	Gonur
mtDNA1652	48.2144	67.0205	-1600	-1400	1600-1400 BCE	Andronovo_Alakul	Aktobe, Koboda, Taldysay
mtDNA1653	49.40542	30.846856	-755	-414	755-414 calBCE (2455±30 BP, Poz-)	Scythian	Medwin
mtDNA1654	36.15444444	54.38361111	-2575	-2350	2575-2350 calBCE (3970±30 BP, PSUAMS-1916)	Iran_CA	Tepe Hissar
mtDNA1655	30.649857	61.400311	-3100	-3000	3100-3000 BCE	Indus_Periphery	Seistan, Shahr-i Sokhta
mtDNA1656	34.75938611	72.37083333	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Butkara II
mtDNA1657	30.649857	61.400311	-3200	-1900	3200-1900 BCE	Iran_BA	Seistan, Shahr-i Sokhta
mtDNA1658	48.590448	101.860484	-150	120		Xiongnu	Naimaa Tolgoi, Arkhangai 
mtDNA1659	37.66666667	67	-3332	-2937	3332-2937 calBCE (4445±25 BP, PSUAMS-4780)	BMAC	Bustan
mtDNA1660	41.431467	75.885481	-2122	-1926	2122-1926 calBCE (3630±20 BP, PSUAMS-4750)	Aigyrzhal_BA	Aigyrzhal
mtDNA1661	41.412	68.7974	100	500	2th-5th c. CE; Otyrar culture	Steppe_Central_Nomad_IA	K1/17m
mtDNA1662	34.76584167	72.34913333	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Katelai
mtDNA1663	36.15444444	54.38361111	-3640	-3518	3640-3518 calBCE (4780±30 BP, PSUAMS-1919)	Iran_CA	Tepe Hissar
mtDNA1664	49.162275	101.424353	-150	120		Xiongnu	Salkhityn Am, Khuvsgul
mtDNA1665	36.74316667	72.31416667	1176	1264	1176-1264 calCE (835±15 BP, PSUAMS-4428)	Swat_Med	Swat Valley, Udegram, Raja Gira
mtDNA1666	43.2025	76.98166667	800	1100	800-1100 CE	Kazakhstan_Med	Central steppe
mtDNA1667	43.2025	76.98166667	750	950	750-950 CE	Turkic	Tian Shan
mtDNA1668	43.2025	76.98166667	885	1025	885-1025 calCE (1089±38 BP, UBA-33607)	Kazakhstan_Med	Central steppe
mtDNA1669	43.2025	76.98166667	750	950	750-950 CE	Turkic	Tian Shan
mtDNA1670	41.49972222	75.80416667	-228	-58	354-53 calBCE (2148±32 BP, UBA-31168)	Scythian_Saka	Tian Shan
mtDNA1671	41.49972222	75.80416667	-202	-42	338-1 calBCE (2099±32 BP, UBA-31166)	Scythian_Saka	Tian Shan
mtDNA1672	41.49972222	75.80416667	-334	3	334 calBCE - 3 calCE (2099±38 BP, UBA-33594)	Scythian_Saka	Tian Shan
mtDNA1673	41.8336869	12.468561	100	300	100-300 CE	Italy_Imperial	ANAS (Azienda Nazionale Autonoma delle Strada)
mtDNA1674	37.41666667	66.83333333	-2016	-1830	2016-1830 calBCE (3575±20 BP, PSUAMS-3230)	BMAC	Sappali Tepe
mtDNA1675	41.9206851	12.4894765	0	200	1-200 CE	Italy_Imperial	Viale Rossini (Necropoli Salaria)
mtDNA1676	34.76584167	72.34913333	-904	-814	904-814 calBCE (2715±20 BP, PSUAMS-2790)	SPGT	Swat Valley, Katelai
mtDNA1677	30.649857	61.400311	-2600	-2500	2600-2500 BCE	Indus_Periphery	Seistan, Shahr-i Sokhta
mtDNA1678	34.76584167	72.34913333	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Katelai
mtDNA1679	41.425119	13.236332	-2840	-2575	4091 ± 29 BP: 2840–2575 cal BCE	Italy_CA	La Sassa
mtDNA1680	41.425119	13.236332	-2837	-2498	4073 ± 37 BP; 2837–2498 cal BCE	Italy_CA	La Sassa
mtDNA1681	37.66666667	67	-1600	-1300	1600-1300 BCE	BMAC	Bustan
mtDNA1682	30.649857	61.400311	-3010	-2881	3010-2881 calBCE (4300±25 BP, PSUAMS-3989)	Iran_BA	Seistan, Shahr-i Sokhta
mtDNA1683	37.455728	60.74589	-3367	-3098	3367-3098 calBCE (4530±40 BP, UBA-33660)	Turan_IA	Geoksur
mtDNA1684	42.20345	75.51836	-357	-165	357-165 calBC	Saka	Ken-Su  #551
mtDNA1685	47.01938	17.96243	-4900	-4300	4900-4300 BCE	Lengyel	Felsőörs-Bárókert
mtDNA1686	37.501	23.451	-1400	-1200	1400-1200 BCE	Mycenaean	Galatas Apatheia, Peloponnese
mtDNA1687	36.937529	25.60652	-2469	-2310	2469-2310 calBC	Greece_EBA	Koufonisi, Koufonisi Island, Cyclades
mtDNA1688	45.55101	18.746617	-4699	-4545	4699-4545 calBCE (5770±25 BP, PSUAMS-2615)	Balkans_N	Osijek
mtDNA1689	45.338767	18.698861	-4700	-4300	4700-4300 BCE	Croatia_MN	Beli Manastir-Popova zemlja, Osijek
mtDNA1690	42.28	43.28	-7940	-7599	7940-7599 BCE (8723±35 BP) [R_combine: (8665±65 BP, RTT-5246); (8745±40 BP, OxA-28256)]	Caucasus_HG	Kotias Klde
mtDNA1691	48.5799	16.46895	-5500	-4500	5500-4500 BCE	LBK	Schletz
mtDNA1692	48.663197	16.589687	-5500	-4775	5500-4775 BCE	LBK	Kleinhadersdorf Flur Marchleiten
mtDNA1693	40.3	29.56666667	-6224	-6074	6224-6074 calBCE (7285±30 BP, PSUAMS-2103)	Anatolia_N	Barcın Höyük
mtDNA1694	35.59	53.5	-12000	-8000	12000-8000 BCE	Iran_HG	Alborz Mountains, near Behshahr, Belt Cave
mtDNA1695	34.5	47.96	-4836	-4610	4836-4610 calBCE (5860±40 BP, Poz-81105)	Iran_CA	Seh Gabi
mtDNA1696	37.41666667	66.83333333	-1935	-1751	1935-1751 calBCE (3525±25 BP, PSUAMS-3120)	BMAC	Sappali Tepe
mtDNA1697	45.85636	91.931779	650	765	650-765 CE	Turkic	Lower terrace, Uliastai River, Khovd 
mtDNA1698	43.7223961	13.0338971	-5323	-5216	5323-5216 calBCE (6310±20 BP, UCIAMS-198883)	Italy_N	Ripabianca di Monterado
mtDNA1699	37.1907	61.0343	-3500	-2800	3400-2800 BCE	Turan_EN	Geoksyur
mtDNA1700	47.854689	104.04602	1025	1155	1025-1155 CE	Mongol_Early	Zaan-Khoshuu, Bulgan 
mtDNA1701	49.248364	105.377512	687	711	687-711 CE	Turkic	Uguumur Uul, Selenge 
mtDNA1702	47.92896	104.52427	1033	1159	1033-1159 CE	Mongol_Early	Ulaan Kherem II, Bulgan 
mtDNA1703	42.49204	78.38182	722	885	722-885 calAD	Steppe_Central_Nomad_MA	Chilpek  #8189
mtDNA1704	47.799255	102.361242	-150	120		Xiongnu	Tamiryn Ulaan Khoshuu (Burkhan Tolgoi), Arkhangai 
mtDNA1705	53.456	85.447	709	888	709-888 calCE (1208±24 BP, OxA-31215)	Russia_IA	Kytmanovo
mtDNA1706	50.615	86.459	-1000	-1	1000-1 BCE	Russia_IA	Sary-Bel
mtDNA1707	43.37111111	77.43888889	648	775	648-775 calCE (1332±32 BP, UBA-31226)	Steppe_Central_Nomad_MA	Tian Shan
mtDNA1708	49.2113	84.5138	775	887	775-887 calAD	Turkic	Karakaba /9
mtDNA1709	41.9060311	12.4742324	300	700	300-700 CE	Italy_LA_EMA	Mausoleo di Augusto
mtDNA1710	38.1907	62.0343	-2300	-2200	2300-2200 BCE	BMAC	Gonur
mtDNA1711	30.649857	61.400311	-2700	-2600	2700-2600 BCE	Iran_BA	Seistan, Shahr-i Sokhta
mtDNA1712	47.7675	102.4483333	-100	100	first century BC - first century AD	Xiongnu	Tamir Ulaan Khoshuu cemetery in Central Mongolia
mtDNA1713	43.905354	43.521883	-3369	-3103	3369-3103 calBCE (4544±25 BP, MAMS-29810)	Maykop	Marinskaya 5
mtDNA1714	32.58472	35.01694	-1950	-1800	1950-1800 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA1715	36.15444444	54.38361111	-3635	-3385	3635-3385 calBCE (4760±25 BP, PSUAMS-2346)	Iran_CA	Tepe Hissar
mtDNA1716	48.327874	21.719835	895	950	895- mid Xth c.	Magyar	Karos I/1438
mtDNA1717	61.26431656	38.9051635	-7500	-5000	7500-5000 BCE	Europe_North_East_HG	Popovo, Karelia, Russia
mtDNA1718	32.6606	35.2341	-1400	-1100	1400-1100 BCE	Levant_MLBA	Tel Shadud
mtDNA1719	61.65	35.65	-6773	-5886	7050-5950 BCE	Europe_North_East_HG	Yuzhnyy Oleni Ostrov, Karelia
mtDNA1720	42.90194444	68.24888889	1650	1850	1650-1850 CE	Kazakh_His	Central steppe
mtDNA1721	46.91096389	102.7708333	1166	1257	1166-1257 CE	Mongolia_LMA	Shunkhlai Mountain, Uvurkhangai 
mtDNA1722	46.4	100.82	-3316	-2916	3316-2916 calBCE (4410±31 BP, OxA-36221)	Afanasievo	Bayankhongor aimag, Erdenetsogt sum, Shatar chuluu kurgan 2
mtDNA1723	42.1333	3.1083	-300	-100	300-100 BCE	Iberia_Hel	Empúries, Girona, Catalonia
mtDNA1724	37.91774	30.70839	-2560	-2295	2560-2295 calBCE (3925±35 BP, Poz-81111)	Anatolia_BA	Harmanoren-Gondurle Hoyuk, Isparta Province, Western Turkey
mtDNA1725	33.896389	35.508333	-540	-330	540-330 BCE	Levant_Achaemenid	Beirut SFI-1075
mtDNA1726	21.05999224	30.65674782	718	762	1210±22 BP, UGAMS-34408	Sudan_MA	Kulubnarti
mtDNA1727	42.179802	48.066089	-3000	-2800	3000-2800 BCE	Kura_Araxes	Velikent
mtDNA1728	38.381944	38.361111	-3491	-3109	3491-3109 calBCE (4573±25 BP, MAMS-33543)	Anatolia_East_LC	Malatya Province
mtDNA1729	33.896667	35.509444	-1000	-539	1000-539 BCE	Levant_Assyrian	Beirut SFI-415
mtDNA1730	47.1905055	18.4100996	1100	1200	12th c.	Magyar	Saint Stephen Basilica, Székesfehérvár, Hungary
mtDNA1731	41.684979	13.149861	0	400	1-400 CE	Italy_Imperial_LA	Casale del dolce 
mtDNA1732	42.1333	3.1083	80	215	80-215 calCE (1895±20 BP, PSUAMS-4212)	Iberia_Roman	Empúries, Girona, Catalonia
mtDNA1733	37.1907	61.0343	-3400	-2800	3400-2800 BCE	Turan_EN	Geoksyur
mtDNA1734	32.58472	35.01694	-1600	-1500	1600-1500 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA1735	32.58472	35.01694	-1600	-1500	1600-1500 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA1736	49.40223	100.41281	-1277	-1073		Altai_MLBA	Uushigiin Uver, Khuvsgul
mtDNA1737	32.58472	35.01694	-1700	-1500	1700-1500 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA1738	32.58472	35.01694	-1550	-1450	1550-1450 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA1739	32.58472	35.01694	-1532	-1285	1532-1285 calBCE (3160±55 BP, RTK-6766)	Levant_South_MLBA	Tel Megiddo
mtDNA1740	32.58472	35.01694	-1506	-1431	1506-1431 calBCE (3207±20 BP,Â RTK-7898)	Levant_South_MLBA	Tel Megiddo
mtDNA1741	32.58472	35.01694	-1881	-1697	1881-1697 calBCE (3470±20 BP, OS-139224)	Levant_South_MLBA	Tel Megiddo
mtDNA1742	31.666667	34.566667	-1259	-1020	1259-1020 calBCE (2941±31 BP, MAMS-30688)	Levant_IA	Ashkelon
mtDNA1743	30.2621031	79.73171874	1671	1945	1671-1945 calCE (150±15 BP, PSUAMS-5459)	India_Modern	Roopkund Lake
mtDNA1744	31.666667	34.566667	-1376	-1127	1376-1127 calBCE (2998±23 BP, MAMS-33789)	Levant_IA	Ashkelon
mtDNA1745	39.618016	8.958117	-537	-403	537-403 calBCE (2400±15 BP)	Punic	Villamar, VS
mtDNA1746	31.988	35.976	-2198	-1961	2198-1961 calBCE (3690±35 BP, Poz-81096)	Levant_BA	'Ain Ghazal
mtDNA1747	32.08453	35.83293	-1550	-1150	1450-1250 BCE	Levant_South_MLBA	The Baqah
mtDNA1748	32.58472	35.01694	-1800	-1650	1800-1650 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA1749	36.23778	36.38472	-1896	-1746	1896-1746 calBCE (3507±23 BP, MAMS-33677)	Levant_North_MLBA	Hatay Province
mtDNA1750	21.05999224	30.65674782	650	1000	650-1000 CE	Sudan_MA	Kulubnarti
mtDNA1751	36.23778	36.38472	-1499	-1323	1499-1323 calBCE (3154±26 BP, MAMS-33686)	Levant_North_MLBA	Hatay Province
mtDNA1752	36.23778	36.38472	-1954	-1772	1954-1772 calBCE (3543±24 BP, MAMS-33697)	Levant_North_MLBA	Hatay Province
mtDNA1753	32.08453	35.83293	-1550	-1150	1550-1150 BCE	Levant_South_MLBA	The Baqah
mtDNA1754	36.23778	36.38472	-1499	-1398	1499-1398 calBCE (3158±22 BP, MAMS-33676)	Levant_North_MLBA	Hatay Province
mtDNA1755	29.9	31.2	-787	-546	787-546 calBCE (2522±24 BP, MAMS-23047)	Egypt_Pre_Ptolemaic	Abusir el-Meleq
mtDNA1756	36.23778	36.38472	-1496	-1432	1498-1322 calBCE (3151±24 BP, MAMS-33675)	Levant_North_MLBA	Hatay Province
mtDNA1757	36.23778	36.38472	-1746	-1616	1746-1616 calBCE (3390±25 BP, MAMS-33692)	Levant_North_MLBA	Hatay Province
mtDNA1758	33.561623	35.371184	-1950	-1692	1950-1692 calBCE (3505±45 BP, VERA-3890)	Levant_BA	Sidon
mtDNA1759	41.8947764	12.4762658	400	600	400-600 CE	Italy_LA	Crypta Balbi
mtDNA1760	32.08453	35.83293	-1493	-1304	1493-1304 calBCE (3130±25 BP, PSUAMS-1987)	Levant_South_MLBA	The Baqah
mtDNA1761	49.248364	105.377512	-150	120		Xiongnu	Uguumur Uul, Selenge 
mtDNA1762	45.905024	115.365972	-150	120		Xiongnu	Baruun Khovdiin Am, Sukhbaatar 
mtDNA1763	32.08453	35.83293	-1415	-1230	1415-1230 calBCE (3065±30 BP, PSUAMS-1992)	Levant_South_MLBA	The Baqah
mtDNA1764	32.08453	35.83293	-1550	-1150	1550-1150 BCE	Levant_South_MLBA	The Baqah
mtDNA1765	32.08453	35.83293	-1550	-1150	1550-1150 BCE	Levant_South_MLBA	The Baqah
mtDNA1766	42.0659019	12.5866474	-27	300	27 BCE - 300 CE	Italy_Imperial	Monterotondo
mtDNA1767	33.896389	35.508333	-539	-330	539-330 BCE	Levant_Achaemenid	Beirut SFI-1075
mtDNA1768	33.896389	35.508333	-540	-330	540-330 BCE	Levant_Achaemenid	Beirut SFI-1075
mtDNA1769	32.08453	35.83293	-1425	-1284	1425-1284 calBCE (3095±25 BP, PSUAMS-1990)	Levant_South_MLBA	The Baqah
mtDNA1770	32.08453	35.83293	-1386	-1212	1386-1212 calBCE (3025±20 BP, PSUAMS-3719)	Levant_South_MLBA	The Baqah
mtDNA1771	32.08453	35.83293	-1550	-1150	1550-1150 BCE	Levant_South_MLBA	The Baqah
mtDNA1772	32.08453	35.83293	-1428	-1290	1428-1290 calBCE (3100±25 BP, PSUAMS-1989)	Levant_South_MLBA	The Baqah
mtDNA1773	32.08453	35.83293	-1550	-1150	1550-1150 BCE	Levant_South_MLBA	The Baqah
mtDNA1774	33.896389	35.508333	-542	-395	542-395 calBCE (2384±27 BP, UBA-40972)	Levant_Achaemenid	Beirut SFI-1075
mtDNA1775	43.312035	13.6511636	-27	300	27 BCE - 300 CE	Italy_Imperial	Civitanova Marche
mtDNA1776	32.58472	35.01694	-1109	-923	1109-923 calBCE (2845±25 BP, PSUAMS-2166)	Levant_South_IA	Tel Megiddo
mtDNA1777	32.58472	35.01694	-2010	-1779	2010-1779 calBCE (3560±20 BP, OS-139225)	Levant_South_MLBA	Tel Megiddo
mtDNA1778	33.0178	35.5691	-1800	-1600	1800-1600 BCE	Levant_South_MLBA	Hazor
mtDNA1779	32.58472	35.01694	-1800	-1650	1800-1650 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA1780	32.58472	35.01694	-1900	-1700	1900-1700 BCE	Levant_South_MLBA	Tel Megiddo
mtDNA1781	42.0659019	12.5866474	-27	300	27 BCE - 300 CE	Italy_Imperial	Monterotondo
mtDNA1782	35.798	36.798	-2574	-2467	2574-2467 calBCE (3997±25 BP, MAMS-41114)	Levant_North_EMBA	Idlib Governorate
mtDNA1783	41.8891604	12.500705	300	500	300-500 CE	Italy_LA	Marcellino & Pietro
mtDNA1784	37.1907	61.0343	-3500	-2800	3400-2800 BCE	Turan_EN	Geoksyur
mtDNA1785	48.7493583	73.6997028	-795	-546	795-546 calBCE (2535±30 BP, Poz-)	Tasmola	Aksu-Ayuly-4
mtDNA1786	37.1907	61.0343	-3500	-2800	3400-2800 BCE	Turan_EN	Geoksyur
mtDNA1787	37.1907	61.0343	-3096	-2919	3096-2919 calBCE (4400±25 BP, PSUAMS-3986)	Turan_EN	Geoksyur
mtDNA1788	37.1907	61.0343	-3400	-2800	3400-2800 BCE	Turan_EN	Geoksyur
mtDNA1789	38.1907	62.0343	-2204	-2027	2204-2027 calBCE (3720±30 BP, Poz-83485)	BMAC	Gonur
mtDNA1790	49.17452152	84.93530273	-700	-500	7th-5th c. BCE 	Steppe_Central_Nomad_IA	Mayemer-II  mound 1
mtDNA1791	34.75700556	72.36238056	1279	1389	1279-1389 calCE (670±25 BP, PSUAMS-4427)	Swat_Med	Swat Valley, Barikot
mtDNA1792	34.76140556	72.37008056	-76	-46	165-2 calBCE (2080±20 BP, PSUAMS-2788)	SPGT	Swat Valley, Butkara IV
mtDNA1793	34.76140556	72.37008056	-41	-11	42 calBCE - 108 calCE (1990±20 BP, PSUAMS-2789)	SPGT	Swat Valley, Butkara IV
mtDNA1794	42.38	42.59	-11461	-11225	11461-11225 calBCE (11415±50 BP, OxA-34632)	Palaeolithic_Epigravettian	Satsurblia cave
mtDNA1795	57.7	71.1	-43980	-40954	43980-40954 calBCE (41400±953 BP) [R_combine: (41400±1300 BP, OxA-25516); (41400±1400 BP, OxA-30190)]	Palaeolithic	Ust'-Ishim, Siberia
mtDNA1796	45.12	21.9	-39956	-35756	39956-35756 calBCE (34950±990 BP) [R_combine: (34290+970-870 BP, GrA-22810); (>35200 BP, OxA-11711)]	Palaeolithic_Upper	
mtDNA1797	42.946667	25.430278	-34810	-34210	34810-34210 cal bp (Fewlass et al. 2021)	Palaeolithic_Upper	Bacho Kiro Cave
mtDNA1798	48.78	9.18	-5288	-5051	5288-5051 calBCE (6202±25 BP, MAMS-36738)	LBK	Baden-Württemberg, Germany
mtDNA1799	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1800	52.2877699	104.2807508	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA1801	53.0907675	103.3369457	-3620	-1775	5570-3725 cal BP	Siberia_Cis_Baikal_LN	Ust'-Ida cemetery, Angara River Valley
mtDNA1802	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1803	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1804	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1805	52.2877699	104.2807508	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA1806	19.8	105.8	-44	61	44 calBCE - 61 calCE (2005±15 BP, PSUAMS-2371)	Vietnam_BA	Nui Nap
mtDNA1807	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1808	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1809	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1810	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1811	52.2877699	104.2807508	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Lokomotiv cemetery, Irkutsk
mtDNA1812	52.0715558	103.8262447	-5550	-5050	7500-7000 cal BP	Siberia_Cis_Baikal_EN	Shamanka II cemetery, South Baikal
mtDNA1813	57.80736504	25.13877869	-3350	-3100	5300-5050 calBP	Baltic_MN	Riņņukalns, Salaca river, near Lake Burtnieks
mtDNA1814	39.657778	115.871389	-38896	-36130	38896-36130 calBCE (34430±510 BP, BA-03222)	Palaeolithic_Upper	Tianyuan
mtDNA1815	42.1333	3.1083	100	200	100-200 CE	Iberia_Roman	Empúries, Girona, Catalonia
mtDNA1816	31.666667	34.566667	-1200	-1100	1200-1100 BCE	Levant_IA	Ashkelon
mtDNA1817	43.905354	43.521883	-3400	-3000	3400-3000 BCE	Maykop	Marinskaya 5
mtDNA1818	36.15444444	54.38361111	-2879	-2632	2879-2632 calBCE (4160±25 BP, PSUAMS-1915)	Iran_CA	Tepe Hissar
mtDNA1819	43.905354	43.521883	-3400	-3000	3400-3000 BCE	Maykop	Marinskaya 5
mtDNA1820	45.05	39.91	-3346	-3100	3349-3100 calBCE (4505±23 BP, MAMS-31141)	Maykop	Sinyukha
mtDNA1821	56.2847285	16.409356	706	987	706-987 calCE (1180±45 BP, LuSNo-10546)	Viking	Oland
mtDNA1822	34.76584167	72.34913333	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Katelai
mtDNA1823	37.66666667	67	-1880	-1695	1880-1695 calBCE (3465±20 BP, PSUAMS-2774)	BMAC	Bustan
mtDNA1824	30.649857	61.400311	-2911	-2881	2911-2881 calBCE (4270±20 BP, PSUAMS-4778)	Iran_BA	Seistan, Shahr-i Sokhta
mtDNA1825	34.75146111	72.40193611	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Loebanr
mtDNA1826	34.75146111	72.40193611	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Loebanr
mtDNA1827	37.41666667	66.83333333	-1873	-1630	1873-1630 calBCE (3430±25 BP, PSUAMS-2536)	BMAC	Sappali Tepe
mtDNA1828	34.75146111	72.40193611	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Loebanr
mtDNA1829	34.75146111	72.40193611	-1011	-901	1011-901 calBCE (2800±20 BP, PSUAMS-4867)	SPGT	Swat Valley, Loebanr
mtDNA1830	34.75146111	72.40193611	-1000	-800	1000-800 BCE	SPGT	Swat Valley, Loebanr
mtDNA1831	34.75146111	72.40193611	-831	-796	830-790 calBCE (2645±20 BP, PSUAMS-2796)	SPGT	Swat Valley, Loebanr
