Z	X	Y	String
6	47	54	772757.702517 842230.000000 772757.702517 900000.000000
6	47	55	783748.020044 842230.000000 783748.020044 900000.000000
6	47	56	794113.862956 842230.000000 794113.862956 900000.000000
6	47	57	803849.325091 842230.000000 803849.325091 900000.000000
6	47	58	813105.778756 842230.000000 813105.778756 900000.000000
6	47	59	821832.013066 842230.000000 821832.013066 900000.000000
6	47	60	830134.387872 842230.000000 830134.387872 900000.000000
6	47	61	834036.994974 842230.000000 834036.994974 900000.000000
6	47	62	841601.820656 842230.000000 841601.820656 900000.000000
6	47	63	844808.905408 842230.000000 844808.905408 900000.000000
6	48	0	-844808.905408 900000.000000 -844808.905408 953730.000000
6	48	1	-841601.820656 900000.000000 -841601.820656 953730.000000
6	48	2	-834036.994974 900000.000000 -834036.994974 953730.000000
6	48	3	-830134.387872 900000.000000 -830134.387872 953730.000000
6	48	4	-821832.013066 900000.000000 -821832.013066 953730.000000
6	48	5	-813105.778756 900000.000000 -813105.778756 953730.000000
6	48	6	-803849.325091 900000.000000 -803849.325091 953730.000000
6	48	7	-794113.862956 900000.000000 -794113.862956 953730.000000
6	48	8	-783748.020044 900000.000000 -783748.020044 953730.000000
6	48	9	-772757.702517 900000.000000 -772757.702517 953730.000000
6	48	10	-761105.983659 900000.000000 -761105.983659 953730.000000
6	48	11	-744633.034823 900000.000000 -744633.034823 953730.000000
6	48	12	-731336.118895 900000.000000 -731336.118895 953730.000000
6	48	13	-713129.672534 900000.000000 -713129.672534 953730.000000
6	48	14	-693925.510583 900000.000000 -693925.510583 953730.000000
6	48	15	-673633.194178 900000.000000 -673633.194178 953730.000000
6	48	16	-652200.612812 900000.000000 -652200.612812 953730.000000
6	48	17	-625454.838942 900000.000000 -625454.838942 953730.000000
6	48	18	-601423.320212 900000.000000 -601423.320212 953730.000000
6	48	19	-571935.476411 900000.000000 -571935.476411 953730.000000
6	48	20	-540944.762285 900000.000000 -540944.762285 953730.000000
6	48	21	-504411.238493 900000.000000 -504411.238493 953730.000000
6	48	22	-470224.655721 900000.000000 -470224.655721 953730.000000
6	48	23	-430407.995987 900000.000000 -430407.995987 953730.000000
6	48	24	-384921.327514 900000.000000 -384921.327514 953730.000000
6	48	25	-341825.717883 900000.000000 -341825.717883 953730.000000
6	48	26	-293206.826427 900000.000000 -293206.826427 953730.000000
6	48	27	-243137.685361 900000.000000 -243137.685361 953730.000000
6	48	28	-191840.116078 900000.000000 -191840.116078 953730.000000
6	48	29	-135524.254032 900000.000000 -135524.254032 953730.000000
6	48	30	-82425.805389 900000.000000 -82425.805389 953730.000000
6	48	31	-24840.936296 900000.000000 -24840.936296 953730.000000
6	48	32	24840.936296 900000.000000 24840.936296 953730.000000
6	48	33	82425.805389 900000.000000 82425.805389 953730.000000
6	48	34	135524.254032 900000.000000 135524.254032 953730.000000
6	48	35	191840.116078 900000.000000 191840.116078 953730.000000
6	48	36	243137.685361 900000.000000 243137.685361 953730.000000
6	48	37	293206.826427 900000.000000 293206.826427 953730.000000
6	48	38	341825.717883 900000.000000 341825.717883 953730.000000
6	48	39	384921.327514 900000.000000 384921.327514 953730.000000
6	48	40	430407.995987 900000.000000 430407.995987 953730.000000
6	48	41	470224.655721 900000.000000 470224.655721 953730.000000
6	48	42	504411.238493 900000.000000 504411.238493 953730.000000
6	48	43	540944.762285 900000.000000 540944.762285 953730.000000
6	48	44	571935.476411 900000.000000 571935.476411 953730.000000
6	48	45	601423.320212 900000.000000 601423.320212 953730.000000
6	48	46	625454.838942 900000.000000 625454.838942 953730.000000
6	48	47	652200.612812 900000.000000 652200.612812 953730.000000
6	48	48	673633.194178 900000.000000 673633.194178 953730.000000
6	48	49	693925.510583 900000.000000 693925.510583 953730.000000
6	48	50	713129.672534 900000.000000 713129.672534 953730.000000
6	48	51	731336.118895 900000.000000 731336.118895 953730.000000
6	48	52	744633.034823 900000.000000 744633.034823 953730.000000
6	48	53	761105.983659 900000.000000 761105.983659 953730.000000
6	48	54	772757.702517 900000.000000 772757.702517 953730.000000
6	48	55	783748.020044 900000.000000 783748.020044 953730.000000
6	48	56	794113.862956 900000.000000 794113.862956 953730.000000
6	48	57	803849.325091 900000.000000 803849.325091 953730.000000
6	48	58	813105.778756 900000.000000 813105.778756 953730.000000
6	48	59	821832.013066 900000.000000 821832.013066 953730.000000
6	48	60	830134.387872 900000.000000 830134.387872 953730.000000
6	48	61	834036.994974 900000.000000 834036.994974 953730.000000
6	48	62	841601.820656 900000.000000 841601.820656 953730.000000
6	48	63	844808.905408 900000.000000 844808.905408 953730.000000
6	49	0	-844808.905408 953730.000000 -844808.905408 1011500.000000
6	49	1	-841601.820656 953730.000000 -841601.820656 1011500.000000
6	49	2	-834036.994974 953730.000000 -834036.994974 1011500.000000
6	49	3	-830134.387872 953730.000000 -830134.387872 1011500.000000
6	49	4	-821832.013066 953730.000000 -821832.013066 1011500.000000
6	49	5	-813105.778756 953730.000000 -813105.778756 1011500.000000
6	49	6	-803849.325091 953730.000000 -803849.325091 1011500.000000
6	49	7	-794113.862956 953730.000000 -794113.862956 1011500.000000
6	49	8	-783748.020044 953730.000000 -783748.020044 1011500.000000
6	49	9	-772757.702517 953730.000000 -772757.702517 1011500.000000
6	49	10	-761105.983659 953730.000000 -761105.983659 1011500.000000
6	49	11	-744633.034823 953730.000000 -744633.034823 1011500.000000
6	49	12	-731336.118895 953730.000000 -731336.118895 1011500.000000
6	49	13	-713129.672534 953730.000000 -713129.672534 1011500.000000
6	49	14	-693925.510583 953730.000000 -693925.510583 1011500.000000
6	49	15	-673633.194178 953730.000000 -673633.194178 1011500.000000
6	49	16	-652200.612812 953730.000000 -652200.612812 1011500.000000
6	49	17	-625454.838942 953730.000000 -625454.838942 1011500.000000
6	49	18	-601423.320212 953730.000000 -601423.320212 1011500.000000
6	49	19	-571935.476411 953730.000000 -571935.476411 1011500.000000
6	49	20	-540944.762285 953730.000000 -540944.762285 1011500.000000
6	49	21	-504411.238493 953730.000000 -504411.238493 1011500.000000
6	49	22	-470224.655721 953730.000000 -470224.655721 1011500.000000
6	49	23	-430407.995987 953730.000000 -430407.995987 1011500.000000
6	49	24	-384921.327514 953730.000000 -384921.327514 1011500.000000
6	49	25	-341825.717883 953730.000000 -341825.717883 1011500.000000
6	49	26	-293206.826427 953730.000000 -293206.826427 1011500.000000
6	49	27	-243137.685361 953730.000000 -243137.685361 1011500.000000
6	49	28	-191840.116078 953730.000000 -191840.116078 1011500.000000
6	49	29	-135524.254032 953730.000000 -135524.254032 1011500.000000
6	49	30	-82425.805389 953730.000000 -82425.805389 1011500.000000
6	49	31	-24840.936296 953730.000000 -24840.936296 1011500.000000
6	49	32	24840.936296 953730.000000 24840.936296 1011500.000000
6	49	33	82425.805389 953730.000000 82425.805389 1011500.000000
6	49	34	135524.254032 953730.000000 135524.254032 1011500.000000
6	49	35	191840.116078 953730.000000 191840.116078 1011500.000000
6	49	36	243137.685361 953730.000000 243137.685361 1011500.000000
6	49	37	293206.826427 953730.000000 293206.826427 1011500.000000
6	49	38	341825.717883 953730.000000 341825.717883 1011500.000000
6	49	39	384921.327514 953730.000000 384921.327514 1011500.000000
6	49	40	430407.995987 953730.000000 430407.995987 1011500.000000
6	49	41	470224.655721 953730.000000 470224.655721 1011500.000000
6	49	42	504411.238493 953730.000000 504411.238493 1011500.000000
6	49	43	540944.762285 953730.000000 540944.762285 1011500.000000
6	49	44	571935.476411 953730.000000 571935.476411 1011500.000000
6	49	45	601423.320212 953730.000000 601423.320212 1011500.000000
6	49	46	625454.838942 953730.000000 625454.838942 1011500.000000
6	49	47	652200.612812 953730.000000 652200.612812 1011500.000000
6	49	48	673633.194178 953730.000000 673633.194178 1011500.000000
6	49	49	693925.510583 953730.000000 693925.510583 1011500.000000
6	49	50	713129.672534 953730.000000 713129.672534 1011500.000000
6	49	51	731336.118895 953730.000000 731336.118895 1011500.000000
6	49	52	744633.034823 953730.000000 744633.034823 1011500.000000
6	49	53	761105.983659 953730.000000 761105.983659 1011500.000000
6	49	54	772757.702517 953730.000000 772757.702517 1011500.000000
6	49	55	783748.020044 953730.000000 783748.020044 1011500.000000
6	49	56	794113.862956 953730.000000 794113.862956 1011500.000000
6	49	57	803849.325091 953730.000000 803849.325091 1011500.000000
6	49	58	813105.778756 953730.000000 813105.778756 1011500.000000
6	49	59	821832.013066 953730.000000 821832.013066 1011500.000000
6	49	60	830134.387872 953730.000000 830134.387872 1011500.000000
6	49	61	834036.994974 953730.000000 834036.994974 1011500.000000
6	49	62	841601.820656 953730.000000 841601.820656 1011500.000000
6	49	63	844808.905408 953730.000000 844808.905408 1011500.000000
6	50	0	-844808.905408 1011500.000000 -844808.905408 1065230.000000
6	50	1	-841601.820656 1011500.000000 -841601.820656 1065230.000000
6	50	2	-834036.994974 1011500.000000 -834036.994974 1065230.000000
6	50	3	-830134.387872 1011500.000000 -830134.387872 1065230.000000
6	50	4	-821832.013066 1011500.000000 -821832.013066 1065230.000000
6	50	5	-813105.778756 1011500.000000 -813105.778756 1065230.000000
6	50	6	-803849.325091 1011500.000000 -803849.325091 1065230.000000
6	50	7	-794113.862956 1011500.000000 -794113.862956 1065230.000000
6	50	8	-783748.020044 1011500.000000 -783748.020044 1065230.000000
6	50	9	-772757.702517 1011500.000000 -772757.702517 1065230.000000
6	50	10	-761105.983659 1011500.000000 -761105.983659 1065230.000000
6	50	11	-744633.034823 1011500.000000 -744633.034823 1065230.000000
6	50	12	-731336.118895 1011500.000000 -731336.118895 1065230.000000
6	50	13	-713129.672534 1011500.000000 -713129.672534 1065230.000000
6	50	14	-693925.510583 1011500.000000 -693925.510583 1065230.000000
6	50	15	-673633.194178 1011500.000000 -673633.194178 1065230.000000
6	50	16	-652200.612812 1011500.000000 -652200.612812 1065230.000000
6	50	17	-625454.838942 1011500.000000 -625454.838942 1065230.000000
6	50	18	-601423.320212 1011500.000000 -601423.320212 1065230.000000
6	50	19	-571935.476411 1011500.000000 -571935.476411 1065230.000000
6	50	20	-540944.762285 1011500.000000 -540944.762285 1065230.000000
6	50	21	-504411.238493 1011500.000000 -504411.238493 1065230.000000
6	50	22	-470224.655721 1011500.000000 -470224.655721 1065230.000000
6	50	23	-430407.995987 1011500.000000 -430407.995987 1065230.000000
6	50	24	-384921.327514 1011500.000000 -384921.327514 1065230.000000
6	50	25	-341825.717883 1011500.000000 -341825.717883 1065230.000000
6	50	26	-293206.826427 1011500.000000 -293206.826427 1065230.000000
6	50	27	-243137.685361 1011500.000000 -243137.685361 1065230.000000
6	50	28	-191840.116078 1011500.000000 -191840.116078 1065230.000000
6	50	29	-135524.254032 1011500.000000 -135524.254032 1065230.000000
6	50	30	-82425.805389 1011500.000000 -82425.805389 1065230.000000
6	50	31	-24840.936296 1011500.000000 -24840.936296 1065230.000000
6	50	32	24840.936296 1011500.000000 24840.936296 1065230.000000
6	50	33	82425.805389 1011500.000000 82425.805389 1065230.000000
6	50	34	135524.254032 1011500.000000 135524.254032 1065230.000000
6	50	35	191840.116078 1011500.000000 191840.116078 1065230.000000
6	50	36	243137.685361 1011500.000000 243137.685361 1065230.000000
6	50	37	293206.826427 1011500.000000 293206.826427 1065230.000000
6	50	38	341825.717883 1011500.000000 341825.717883 1065230.000000
6	50	39	384921.327514 1011500.000000 384921.327514 1065230.000000
6	50	40	430407.995987 1011500.000000 430407.995987 1065230.000000
6	50	41	470224.655721 1011500.000000 470224.655721 1065230.000000
6	50	42	504411.238493 1011500.000000 504411.238493 1065230.000000
6	50	43	540944.762285 1011500.000000 540944.762285 1065230.000000
6	50	44	571935.476411 1011500.000000 571935.476411 1065230.000000
6	50	45	601423.320212 1011500.000000 601423.320212 1065230.000000
6	50	46	625454.838942 1011500.000000 625454.838942 1065230.000000
6	50	47	652200.612812 1011500.000000 652200.612812 1065230.000000
6	50	48	673633.194178 1011500.000000 673633.194178 1065230.000000
6	50	49	693925.510583 1011500.000000 693925.510583 1065230.000000
6	50	50	713129.672534 1011500.000000 713129.672534 1065230.000000
6	50	51	731336.118895 1011500.000000 731336.118895 1065230.000000
6	50	52	744633.034823 1011500.000000 744633.034823 1065230.000000
6	50	53	761105.983659 1011500.000000 761105.983659 1065230.000000
6	50	54	772757.702517 1011500.000000 772757.702517 1065230.000000
6	50	55	783748.020044 1011500.000000 783748.020044 1065230.000000
6	50	56	794113.862956 1011500.000000 794113.862956 1065230.000000
6	50	57	803849.325091 1011500.000000 803849.325091 1065230.000000
6	50	58	813105.778756 1011500.000000 813105.778756 1065230.000000
6	50	59	821832.013066 1011500.000000 821832.013066 1065230.000000
6	50	60	830134.387872 1011500.000000 830134.387872 1065230.000000
6	50	61	834036.994974 1011500.000000 834036.994974 1065230.000000
6	50	62	841601.820656 1011500.000000 841601.820656 1065230.000000
6	50	63	844808.905408 1011500.000000 844808.905408 1065230.000000
6	51	0	-844808.905408 1065230.000000 -844808.905408 1123000.000000
6	51	1	-841601.820656 1065230.000000 -841601.820656 1123000.000000
6	51	2	-834036.994974 1065230.000000 -834036.994974 1123000.000000
6	51	3	-830134.387872 1065230.000000 -830134.387872 1123000.000000
6	51	4	-821832.013066 1065230.000000 -821832.013066 1123000.000000
6	51	5	-813105.778756 1065230.000000 -813105.778756 1123000.000000
6	51	6	-803849.325091 1065230.000000 -803849.325091 1123000.000000
6	51	7	-794113.862956 1065230.000000 -794113.862956 1123000.000000
6	51	8	-783748.020044 1065230.000000 -783748.020044 1123000.000000
6	51	9	-772757.702517 1065230.000000 -772757.702517 1123000.000000
6	51	10	-761105.983659 1065230.000000 -761105.983659 1123000.000000
6	51	11	-744633.034823 1065230.000000 -744633.034823 1123000.000000
6	51	12	-731336.118895 1065230.000000 -731336.118895 1123000.000000
6	51	13	-713129.672534 1065230.000000 -713129.672534 1123000.000000
6	51	14	-693925.510583 1065230.000000 -693925.510583 1123000.000000
6	51	15	-673633.194178 1065230.000000 -673633.194178 1123000.000000
6	51	16	-652200.612812 1065230.000000 -652200.612812 1123000.000000
6	51	17	-625454.838942 1065230.000000 -625454.838942 1123000.000000
6	51	18	-601423.320212 1065230.000000 -601423.320212 1123000.000000
6	51	19	-571935.476411 1065230.000000 -571935.476411 1123000.000000
6	51	20	-540944.762285 1065230.000000 -540944.762285 1123000.000000
6	51	21	-504411.238493 1065230.000000 -504411.238493 1123000.000000
6	51	22	-470224.655721 1065230.000000 -470224.655721 1123000.000000
6	51	23	-430407.995987 1065230.000000 -430407.995987 1123000.000000
6	51	24	-384921.327514 1065230.000000 -384921.327514 1123000.000000
6	51	25	-341825.717883 1065230.000000 -341825.717883 1123000.000000
6	51	26	-293206.826427 1065230.000000 -293206.826427 1123000.000000
6	51	27	-243137.685361 1065230.000000 -243137.685361 1123000.000000
6	51	28	-191840.116078 1065230.000000 -191840.116078 1123000.000000
6	51	29	-135524.254032 1065230.000000 -135524.254032 1123000.000000
6	51	30	-82425.805389 1065230.000000 -82425.805389 1123000.000000
6	51	31	-24840.936296 1065230.000000 -24840.936296 1123000.000000
6	51	32	24840.936296 1065230.000000 24840.936296 1123000.000000
6	51	33	82425.805389 1065230.000000 82425.805389 1123000.000000
6	51	34	135524.254032 1065230.000000 135524.254032 1123000.000000
6	51	35	191840.116078 1065230.000000 191840.116078 1123000.000000
6	51	36	243137.685361 1065230.000000 243137.685361 1123000.000000
6	51	37	293206.826427 1065230.000000 293206.826427 1123000.000000
6	51	38	341825.717883 1065230.000000 341825.717883 1123000.000000
6	51	39	384921.327514 1065230.000000 384921.327514 1123000.000000
6	51	40	430407.995987 1065230.000000 430407.995987 1123000.000000
6	51	41	470224.655721 1065230.000000 470224.655721 1123000.000000
6	51	42	504411.238493 1065230.000000 504411.238493 1123000.000000
6	51	43	540944.762285 1065230.000000 540944.762285 1123000.000000
6	51	44	571935.476411 1065230.000000 571935.476411 1123000.000000
6	51	45	601423.320212 1065230.000000 601423.320212 1123000.000000
6	51	46	625454.838942 1065230.000000 625454.838942 1123000.000000
6	51	47	652200.612812 1065230.000000 652200.612812 1123000.000000
6	51	48	673633.194178 1065230.000000 673633.194178 1123000.000000
6	51	49	693925.510583 1065230.000000 693925.510583 1123000.000000
6	51	50	713129.672534 1065230.000000 713129.672534 1123000.000000
6	51	51	731336.118895 1065230.000000 731336.118895 1123000.000000
6	51	52	744633.034823 1065230.000000 744633.034823 1123000.000000
6	51	53	761105.983659 1065230.000000 761105.983659 1123000.000000
6	51	54	772757.702517 1065230.000000 772757.702517 1123000.000000
6	51	55	783748.020044 1065230.000000 783748.020044 1123000.000000
6	51	56	794113.862956 1065230.000000 794113.862956 1123000.000000
6	51	57	803849.325091 1065230.000000 803849.325091 1123000.000000
6	51	58	813105.778756 1065230.000000 813105.778756 1123000.000000
6	51	59	821832.013066 1065230.000000 821832.013066 1123000.000000
6	51	60	830134.387872 1065230.000000 830134.387872 1123000.000000
6	51	61	834036.994974 1065230.000000 834036.994974 1123000.000000
6	51	62	841601.820656 1065230.000000 841601.820656 1123000.000000
6	51	63	844808.905408 1065230.000000 844808.905408 1123000.000000
6	52	0	-844808.905408 1123000.000000 -844808.905408 1180730.000000
6	52	1	-841601.820656 1123000.000000 -841601.820656 1180730.000000
6	52	2	-834036.994974 1123000.000000 -834036.994974 1180730.000000
6	52	3	-830134.387872 1123000.000000 -830134.387872 1180730.000000
6	52	4	-821832.013066 1123000.000000 -821832.013066 1180730.000000
6	52	5	-813105.778756 1123000.000000 -813105.778756 1180730.000000
6	52	6	-803849.325091 1123000.000000 -803849.325091 1180730.000000
6	52	7	-794113.862956 1123000.000000 -794113.862956 1180730.000000
6	52	8	-783748.020044 1123000.000000 -783748.020044 1180730.000000
6	52	9	-772757.702517 1123000.000000 -772757.702517 1180730.000000
6	52	10	-761105.983659 1123000.000000 -761105.983659 1180730.000000
6	52	11	-744633.034823 1123000.000000 -744633.034823 1180730.000000
6	52	12	-731336.118895 1123000.000000 -731336.118895 1180730.000000
6	52	13	-713129.672534 1123000.000000 -713129.672534 1180730.000000
6	52	14	-693925.510583 1123000.000000 -693925.510583 1180730.000000
6	52	15	-673633.194178 1123000.000000 -673633.194178 1180730.000000
6	52	16	-652200.612812 1123000.000000 -652200.612812 1180730.000000
6	52	17	-625454.838942 1123000.000000 -625454.838942 1180730.000000
6	52	18	-601423.320212 1123000.000000 -601423.320212 1180730.000000
6	52	19	-571935.476411 1123000.000000 -571935.476411 1180730.000000
6	52	20	-540944.762285 1123000.000000 -540944.762285 1180730.000000
6	52	21	-504411.238493 1123000.000000 -504411.238493 1180730.000000
6	52	22	-470224.655721 1123000.000000 -470224.655721 1180730.000000
6	52	23	-430407.995987 1123000.000000 -430407.995987 1180730.000000
6	52	24	-384921.327514 1123000.000000 -384921.327514 1180730.000000
6	52	25	-341825.717883 1123000.000000 -341825.717883 1180730.000000
6	52	26	-293206.826427 1123000.000000 -293206.826427 1180730.000000
6	52	27	-243137.685361 1123000.000000 -243137.685361 1180730.000000
6	52	28	-191840.116078 1123000.000000 -191840.116078 1180730.000000
6	52	29	-135524.254032 1123000.000000 -135524.254032 1180730.000000
6	52	30	-82425.805389 1123000.000000 -82425.805389 1180730.000000
6	52	31	-24840.936296 1123000.000000 -24840.936296 1180730.000000
6	52	32	24840.936296 1123000.000000 24840.936296 1180730.000000
6	52	33	82425.805389 1123000.000000 82425.805389 1180730.000000
6	52	34	135524.254032 1123000.000000 135524.254032 1180730.000000
6	52	35	191840.116078 1123000.000000 191840.116078 1180730.000000
6	52	36	243137.685361 1123000.000000 243137.685361 1180730.000000
6	52	37	293206.826427 1123000.000000 293206.826427 1180730.000000
6	52	38	341825.717883 1123000.000000 341825.717883 1180730.000000
6	52	39	384921.327514 1123000.000000 384921.327514 1180730.000000
6	52	40	430407.995987 1123000.000000 430407.995987 1180730.000000
6	52	41	470224.655721 1123000.000000 470224.655721 1180730.000000
6	52	42	504411.238493 1123000.000000 504411.238493 1180730.000000
6	52	43	540944.762285 1123000.000000 540944.762285 1180730.000000
6	52	44	571935.476411 1123000.000000 571935.476411 1180730.000000
6	52	45	601423.320212 1123000.000000 601423.320212 1180730.000000
6	52	46	625454.838942 1123000.000000 625454.838942 1180730.000000
6	52	47	652200.612812 1123000.000000 652200.612812 1180730.000000
6	52	48	673633.194178 1123000.000000 673633.194178 1180730.000000
6	52	49	693925.510583 1123000.000000 693925.510583 1180730.000000
6	52	50	713129.672534 1123000.000000 713129.672534 1180730.000000
6	52	51	731336.118895 1123000.000000 731336.118895 1180730.000000
6	52	52	744633.034823 1123000.000000 744633.034823 1180730.000000
6	52	53	761105.983659 1123000.000000 761105.983659 1180730.000000
6	52	54	772757.702517 1123000.000000 772757.702517 1180730.000000
6	52	55	783748.020044 1123000.000000 783748.020044 1180730.000000
6	52	56	794113.862956 1123000.000000 794113.862956 1180730.000000
6	52	57	803849.325091 1123000.000000 803849.325091 1180730.000000
6	52	58	813105.778756 1123000.000000 813105.778756 1180730.000000
6	52	59	821832.013066 1123000.000000 821832.013066 1180730.000000
6	52	60	830134.387872 1123000.000000 830134.387872 1180730.000000
6	52	61	834036.994974 1123000.000000 834036.994974 1180730.000000
6	52	62	841601.820656 1123000.000000 841601.820656 1180730.000000
6	52	63	844808.905408 1123000.000000 844808.905408 1180730.000000
6	53	0	-844808.905408 1180730.000000 -844808.905408 1234500.000000
6	53	1	-841601.820656 1180730.000000 -841601.820656 1234500.000000
6	53	2	-834036.994974 1180730.000000 -834036.994974 1234500.000000
6	53	3	-830134.387872 1180730.000000 -830134.387872 1234500.000000
6	53	4	-821832.013066 1180730.000000 -821832.013066 1234500.000000
6	53	5	-813105.778756 1180730.000000 -813105.778756 1234500.000000
6	53	6	-803849.325091 1180730.000000 -803849.325091 1234500.000000
6	53	7	-794113.862956 1180730.000000 -794113.862956 1234500.000000
6	53	8	-783748.020044 1180730.000000 -783748.020044 1234500.000000
6	53	9	-772757.702517 1180730.000000 -772757.702517 1234500.000000
6	53	10	-761105.983659 1180730.000000 -761105.983659 1234500.000000
6	53	11	-744633.034823 1180730.000000 -744633.034823 1234500.000000
6	53	12	-731336.118895 1180730.000000 -731336.118895 1234500.000000
6	53	13	-713129.672534 1180730.000000 -713129.672534 1234500.000000
6	53	14	-693925.510583 1180730.000000 -693925.510583 1234500.000000
6	53	15	-673633.194178 1180730.000000 -673633.194178 1234500.000000
6	53	16	-652200.612812 1180730.000000 -652200.612812 1234500.000000
6	53	17	-625454.838942 1180730.000000 -625454.838942 1234500.000000
6	53	18	-601423.320212 1180730.000000 -601423.320212 1234500.000000
6	53	19	-571935.476411 1180730.000000 -571935.476411 1234500.000000
6	53	20	-540944.762285 1180730.000000 -540944.762285 1234500.000000
6	53	21	-504411.238493 1180730.000000 -504411.238493 1234500.000000
6	53	22	-470224.655721 1180730.000000 -470224.655721 1234500.000000
6	53	23	-430407.995987 1180730.000000 -430407.995987 1234500.000000
6	53	24	-384921.327514 1180730.000000 -384921.327514 1234500.000000
6	53	25	-341825.717883 1180730.000000 -341825.717883 1234500.000000
6	53	26	-293206.826427 1180730.000000 -293206.826427 1234500.000000
6	53	27	-243137.685361 1180730.000000 -243137.685361 1234500.000000
6	53	28	-191840.116078 1180730.000000 -191840.116078 1234500.000000
6	53	29	-135524.254032 1180730.000000 -135524.254032 1234500.000000
6	53	30	-82425.805389 1180730.000000 -82425.805389 1234500.000000
6	53	31	-24840.936296 1180730.000000 -24840.936296 1234500.000000
6	53	32	24840.936296 1180730.000000 24840.936296 1234500.000000
6	53	33	82425.805389 1180730.000000 82425.805389 1234500.000000
6	53	34	135524.254032 1180730.000000 135524.254032 1234500.000000
6	53	35	191840.116078 1180730.000000 191840.116078 1234500.000000
6	53	36	243137.685361 1180730.000000 243137.685361 1234500.000000
6	53	37	293206.826427 1180730.000000 293206.826427 1234500.000000
6	53	38	341825.717883 1180730.000000 341825.717883 1234500.000000
6	53	39	384921.327514 1180730.000000 384921.327514 1234500.000000
6	53	40	430407.995987 1180730.000000 430407.995987 1234500.000000
6	53	41	470224.655721 1180730.000000 470224.655721 1234500.000000
6	53	42	504411.238493 1180730.000000 504411.238493 1234500.000000
6	53	43	540944.762285 1180730.000000 540944.762285 1234500.000000
6	53	44	571935.476411 1180730.000000 571935.476411 1234500.000000
6	53	45	601423.320212 1180730.000000 601423.320212 1234500.000000
6	53	46	625454.838942 1180730.000000 625454.838942 1234500.000000
6	53	47	652200.612812 1180730.000000 652200.612812 1234500.000000
6	53	48	673633.194178 1180730.000000 673633.194178 1234500.000000
6	53	49	693925.510583 1180730.000000 693925.510583 1234500.000000
6	53	50	713129.672534 1180730.000000 713129.672534 1234500.000000
6	53	51	731336.118895 1180730.000000 731336.118895 1234500.000000
6	53	52	744633.034823 1180730.000000 744633.034823 1234500.000000
6	53	53	761105.983659 1180730.000000 761105.983659 1234500.000000
6	53	54	772757.702517 1180730.000000 772757.702517 1234500.000000
6	53	55	783748.020044 1180730.000000 783748.020044 1234500.000000
6	53	56	794113.862956 1180730.000000 794113.862956 1234500.000000
6	53	57	803849.325091 1180730.000000 803849.325091 1234500.000000
6	53	58	813105.778756 1180730.000000 813105.778756 1234500.000000
6	53	59	821832.013066 1180730.000000 821832.013066 1234500.000000
6	53	60	830134.387872 1180730.000000 830134.387872 1234500.000000
6	53	61	834036.994974 1180730.000000 834036.994974 1234500.000000
6	53	62	841601.820656 1180730.000000 841601.820656 1234500.000000
6	53	63	844808.905408 1180730.000000 844808.905408 1234500.000000
6	54	0	-844808.905408 1234500.000000 -844808.905408 1292230.000000
6	54	1	-841601.820656 1234500.000000 -841601.820656 1292230.000000
6	54	2	-834036.994974 1234500.000000 -834036.994974 1292230.000000
6	54	3	-830134.387872 1234500.000000 -830134.387872 1292230.000000
6	54	4	-821832.013066 1234500.000000 -821832.013066 1292230.000000
6	54	5	-813105.778756 1234500.000000 -813105.778756 1292230.000000
6	54	6	-803849.325091 1234500.000000 -803849.325091 1292230.000000
6	54	7	-794113.862956 1234500.000000 -794113.862956 1292230.000000
6	54	8	-783748.020044 1234500.000000 -783748.020044 1292230.000000
6	54	9	-772757.702517 1234500.000000 -772757.702517 1292230.000000
6	54	10	-761105.983659 1234500.000000 -761105.983659 1292230.000000
6	54	11	-744633.034823 1234500.000000 -744633.034823 1292230.000000
6	54	12	-731336.118895 1234500.000000 -731336.118895 1292230.000000
6	54	13	-713129.672534 1234500.000000 -713129.672534 1292230.000000
6	54	14	-693925.510583 1234500.000000 -693925.510583 1292230.000000
6	54	15	-673633.194178 1234500.000000 -673633.194178 1292230.000000
6	54	16	-652200.612812 1234500.000000 -652200.612812 1292230.000000
6	54	17	-625454.838942 1234500.000000 -625454.838942 1292230.000000
6	54	18	-601423.320212 1234500.000000 -601423.320212 1292230.000000
6	54	19	-571935.476411 1234500.000000 -571935.476411 1292230.000000
6	54	20	-540944.762285 1234500.000000 -540944.762285 1292230.000000
6	54	21	-504411.238493 1234500.000000 -504411.238493 1292230.000000
6	54	22	-470224.655721 1234500.000000 -470224.655721 1292230.000000
6	54	23	-430407.995987 1234500.000000 -430407.995987 1292230.000000
6	54	24	-384921.327514 1234500.000000 -384921.327514 1292230.000000
6	54	25	-341825.717883 1234500.000000 -341825.717883 1292230.000000
6	54	26	-293206.826427 1234500.000000 -293206.826427 1292230.000000
6	54	27	-243137.685361 1234500.000000 -243137.685361 1292230.000000
6	54	28	-191840.116078 1234500.000000 -191840.116078 1292230.000000
6	54	29	-135524.254032 1234500.000000 -135524.254032 1292230.000000
6	54	30	-82425.805389 1234500.000000 -82425.805389 1292230.000000
6	54	31	-24840.936296 1234500.000000 -24840.936296 1292230.000000
6	54	32	24840.936296 1234500.000000 24840.936296 1292230.000000
6	54	33	82425.805389 1234500.000000 82425.805389 1292230.000000
6	54	34	135524.254032 1234500.000000 135524.254032 1292230.000000
