key	ja-JP	latitude	longitude	texture	first_year	last_year	所在地	時代	種別
SiteKR1425	万湖方大領選定碑	34.78515664	126.3845124	BlueCircle	1872	1873	전라남도 목포시 만호동 1-56	1715	彫刻
SiteKR1426	棉工程	34.96711	126.504986	BlueCircle	1872	1873	전라남도 무안군 몽탄면 다산리 232	1872	재실
SiteKR1427	임실현읍 총병풍	35.65518169	127.2220043	BlueCircle	1872	1873	전북특별자치도 임실군 신평면 원천리 279	1872	建造物
SiteKR1428	延洞里ユンジェウン古宅	34.54946981	126.6207349	BlueCircle	1872	1873	전라남도 해남군 해남읍 연동리 105	1872年	가옥
SiteKR1429	암태老満寺	34.83237744	126.0792934	BlueCircle	1873	1874	전라남도 신안군 암태면 수곡리 508	1873年	寺院
SiteKR1430	余興世家木版	35.15670948	128.0980016	BlueCircle	1874	1875	경상남도 진주시 가좌동 900	1874年	記録遺産
SiteKR1431	イム・スジョン父子忠臣門	36.8305401	127.490679	BlueCircle	1875	1876	충청북도 진천군 문백면 구곡리 산28	1721	建造物
SiteKR1432	華表亭	34.997708	126.473732	BlueCircle	1875	1876	전라남도 무안군 무안읍 성내리 317	1875	재실
SiteKR1433	清盛君サウ	35.53908843	127.3050305	BlueCircle	1876	1877	전북특별자치도 임실군 삼계면 어은리 106	1723	建造物
SiteKR1434	漣山面オサンリ山神祭	36.23820708	127.1499912	BlueCircle	1876	1877	충청남도 논산시 연산면 오산리 112	1876	민간신앙 등 사회적 의식
SiteKR1435	혜원정사 팔상도	35.18411679	129.0906012	BlueCircle	1876	1945	부산광역시 연제구 연산동 1113-5	現代	불화
SiteKR1436	福泉寺現王道及び服装遺物一式(福泉寺)	35.08259393	129.0510471	BlueCircle	1876	1945	부산광역시 영도구 신선동3가 산6-1	現代	遺物,유품
SiteKR1437	甘露堂	35.07856349	129.0802456	BlueCircle	1876	1945	부산광역시 영도구 동삼동 1156	現代	불화
SiteKR1438	禹火山一帯の遺跡群	35.78594387	127.4347403	BlueCircle	1876	1945	전북특별자치도 진안군 진안읍 군하리 산1-1	現代	遺跡군
SiteKR1439	完月楼	35.73928199	127.3635121	BlueCircle	1876	1945	전북특별자치도 진안군 마령면 강정리 236	現代	建造物
SiteKR1440	道場閣	35.71578306	127.3755927	BlueCircle	1876	1945	전북특별자치도 진안군 마령면 계서리 344-1	現代	建造物
SiteKR1441	華陽山黄壇	35.96086052	127.3698225	BlueCircle	1876	1945	전북특별자치도 진안군 주천면 대불리 산107	現代	建造物
SiteKR1442	マイサン溶岩一帯の岩刻書群	35.7539661	127.396713	BlueCircle	1876	1945	전북특별자치도 진안군 마령면 동촌리 78-1	現代	금석문
SiteKR1443	ゴム亭	35.795291	127.5757071	BlueCircle	1876	1945	전북특별자치도 진안군 동향면 신송리 774-1	現代	建造物
SiteKR1444	学南亭	35.6702143	127.4022747	BlueCircle	1876	1945	전북특별자치도 진안군 백운면 반송리 659	現代	建造物
SiteKR1445	双壁楼	35.73880272	127.3556055	BlueCircle	1876	1945	전북특별자치도 진안군 마령면 강정리 산21-1	現代	建造物
SiteKR1446	邯鄲工所	35.7690399	127.366687	BlueCircle	1876	1945	전북특별자치도 진안군 진안읍 연장리 1376	現代	建造物
SiteKR1447	ドゥウォン工房	35.6632201	127.402521	BlueCircle	1876	1945	전북특별자치도 진안군 백운면 반송리 441-1	現代	建造物
SiteKR1448	火山書院	35.90311691	127.5602613	BlueCircle	1876	1945	전북특별자치도 진안군 안천면 백화리 906	現代	建造物
SiteKR1449	초촌 추양리 두레풍장	36.256565	127.022021	BlueCircle	1876	1945	충청남도 부여군 초촌면 추양리 215	現代	民俗놀이
SiteKR1450	セド(世宗)江城(カンソン)・江熙(カンヒ)政陵	36.1750846	126.9670608	BlueCircle	1876	1945	충청남도 부여군 세도면 귀덕리 산 57	現代	建造物
SiteKR1451	セド(セド)安東安東権氏及び木川祥氏鄭陵	36.17674306	126.9282445	BlueCircle	1876	1945	충청남도 부여군 세도면 동사리 산 55	現代	建造物
SiteKR1452	扶余 黃一号祠堂	36.30821603	126.9518803	BlueCircle	1876	1945	충청남도 부여군 부여읍 가증리 48-1	現代	建造物
SiteKR1453	臨川權角(イムチョン權角)鄭陵	36.14614707	126.9197937	BlueCircle	1876	1945	충청남도 부여군 임천면 두곡리 산 98	現代	建造物
SiteKR1454	内山パク・ジャンファン(박장환)・母(母)仁東長氏(인동장씨)亭閭	36.26868621	126.7923354	BlueCircle	1876	1945	충청남도 부여군 내산면 운치리 89-2	現代	建造物
SiteKR1455	長岩(チャンアム)調和ジン-孫婦(孫婦)全州李氏(チョンジュンイ氏)遺品整理碑	36.22134081	126.9330363	BlueCircle	1876	1945	충청남도 부여군 장암면 상황리 267-1	現代	建造物
SiteKR1456	銀山(ウンサン)朴泳禧家屋	36.33779657	126.8464864	BlueCircle	1876	1945	충청남도 부여군 은산면 가곡리 132	現代	建造物
SiteKR1457	扶余扶養材及び神道碑	36.26543179	126.934285	BlueCircle	1876	1945	충청남도 부여군 부여읍 중정리 62	現代	建造物 비
SiteKR1458	扶余金永康家屋	36.30653429	126.9334028	BlueCircle	1876	1945	충청남도 부여군 부여읍 정동리 665	現代	建造物
SiteKR1459	洪山東洞茶房	36.21472375	126.7578789	BlueCircle	1876	1945	충청남도 부여군 홍산면 남촌리 160-2	現代	建造物
SiteKR1460	石城(ソソン)全得禹(チョンドゥクウ)居室	36.22673281	126.9760449	BlueCircle	1876	1945	충청남도 부여군 석성면 봉정리 786-1	現代	建造物
SiteKR1461	珪岩釜山書院	36.28445013	126.8936704	BlueCircle	1876	1945	충청남도 부여군 규암면 진변리 산 3-3	現代	建造物
SiteKR1462	忠和慶州金氏居室	36.1872264	126.8346621	BlueCircle	1876	1945	충청남도 부여군 충화면 팔충리 17	現代	建造物
SiteKR1463	扶余安東権氏及び慶州イム氏鄭陵碑	36.30862593	126.9403743	BlueCircle	1876	1945	충청남도 부여군 부여읍 정동리 산 21-1	現代	建造物
SiteKR1464	ソン・ビョンヒ先生遺跡地	36.888451	126.651007	BlueCircle	1876	1945	충청남도 당진시 수청동 1554번지	現代	유허지
SiteKR1465	石城旧郵便局	36.2239217	126.9900978	BlueCircle	1876	1945	충청남도 부여군 석성면 석성리 452-5	現代	建造物
SiteKR1466	珪岩李紹明(キュアム・イサミョン)の妻ガリムジョ氏及びイ・ヒジ(イ・ヒジ)の妻ヨン・イルジョン(ヨンイルジョン)氏閭	36.28463601	126.8925199	BlueCircle	1876	1945	충청남도 부여군 규암면 진변리 38-1	現代	建造物
SiteKR1467	忠和孫徳祖(ソンドクジョ)亭陵	36.18610656	126.8111928	BlueCircle	1876	1945	충청남도 부여군 충화면 지석리 315-2	現代	建造物
SiteKR1468	内山防水間鄭陵	36.24850704	126.7769882	BlueCircle	1876	1945	충청남도 부여군 내산면 천보리 141-1	現代	建造物
SiteKR1469	珪岩聖潔教会旧教会堂	36.2729592	126.8843257	BlueCircle	1876	1945	충청남도 부여군 규암면 외리 183-4	現代	建造物
SiteKR1470	セド(世宗)三義亭跡及び堤防林	36.19814312	126.9733164	BlueCircle	1876	1945	충청남도 부여군 세도면 반조원리 49-1	現代	자연유산
SiteKR1471	烈女ナム・ピョンムン氏閭閣	35.58606921	127.3882635	BlueCircle	1876	1945	전북특별자치도 장수군 산서면 오산리 산19-1	現代	정려
SiteKR1472	金九先生岩角門	37.720004	127.02765	BlueCircle	1876	1945	경기도 의정부시 호원동 산89-2	現代	建造物
SiteKR1473	義城金波亭	36.4232923	128.786813	BlueCircle	1876	1945	경상북도 의성군 점곡면 동변리 1003	現代	建造物
SiteKR1474	海州呉氏漢陽宗中世庄司地石碑(해주시한양종중세장사지석비)	38.08384327	126.9776403	BlueCircle	1876	1945	경기도 연천군 왕징면 북삼리  산 131	現代	彫刻
SiteKR1475	朝鮮王家	38.06332305	127.1007974	BlueCircle	1876	1945	경기도 연천군 연천읍 고문리 417-4	現代	建造物
SiteKR1476	加徳島灯台	35.01017742	128.8264154	BlueCircle	1876	1945	부산광역시 강서구 대항동 산13-24	現代	등대
SiteKR1477	龍積寺神通堂	35.13191917	128.8841989	BlueCircle	1876	1945	부산광역시 강서구 생곡동 159-1	現代	서화
SiteKR1478	ソドゥモニョン(소두머니 용신놀이)	36.78976874	127.478581	BlueCircle	1876	1945	충청북도 진천군 문백면 은탄리 802-1	現代	신앙
SiteKR1479	今堂(ナムダン)	35.56446188	127.3924272	BlueCircle	1876	1945	전북특별자치도 장수군 산서면 하월리 183	現代	建造物
SiteKR1480	南原東北教会宣教鐘	35.41218286	127.3840605	BlueCircle	1876	1945		現代	동종
SiteKR1481	新興洞(シンボクドン)サマルサンチソンジェ(새말산치성제)	37.747096	127.066721	BlueCircle	1876	1945	경기도 의정부시 신곡동 119-1	現代	의식
SiteKR1482	金鰲洞(クムオドン:금오동)花洞(ハナドンネ:꽃동네)	37.752094	127.060629	BlueCircle	1876	1945	경기도 의정부시 금오동 282-53	現代	의식
SiteKR1483	綠陽洞柳開農謠	37.733078	127.038477	BlueCircle	1876	1945	경기도 의정부시 의정부동 543-4	現代	농악
SiteKR1484	碧金内月烏室	34.74658237	125.9005181	BlueCircle	1876	1945	전라남도 신안군 비금면 내월리 산 88-2	現代	建造物
SiteKR1485	チョン・テジンの墓	37.75422761	126.916305	BlueCircle	1876	1945	경기도 파주시 광탄면 영장리 8	現代	建造物
SiteKR1486	熊祠堂	36.46860008	127.1063012	BlueCircle	1876	1945	충청남도 공주시 웅진동 452-3	現代	기념물
SiteKR1487	亀山堂	37.27552016	127.0181146	BlueCircle	1876	1945	경기도 수원시 팔달구 영동 43-2	現代	신앙
SiteKR1488	ドゥギル教会	35.9885098	127.7925179	BlueCircle	1876	1945	전북특별자치도 무주군 설천면 두길리 1198-1	現代	建物
SiteKR1489	バウ・ドクイ(キム・アム・ドク)墓	36.909079	127.275972	Enpun	1876	1945	경기도 안성시 서운면 청룡리 산1-36	現代	墓
SiteKR1490	華珍里(ファジン里)旧珍村の綱引き(綱引き)	36.24663556	129.376203	BlueCircle	1876	1945	경상북도 포항시 북구 송라면 화진리 461-3	現代	舞踊
SiteKR1491	大田里百渓堂	36.26148232	129.3196061	BlueCircle	1876	1945	경상북도 포항시 북구 송라면 대전리 산 161	現代	建造物
SiteKR1492	チェ・ヨンシン先生の墓	37.299605	126.862732	Enpun	1876	1945	경기도 안산시 상록구 본오동 879-4	現代	古い墓
SiteKR1493	大富島イ・チャン慈善碑	37.220379	126.575917	BlueCircle	1876	1945	경기도 안산시 단원구 대부남동 1066-133	現代	建造物
SiteKR1494	和順五賢堂	35.05131307	126.906567	BlueCircle	1877	1878	전라남도 화순군 화순읍 앵남리 656-1	1877年	建築物
SiteKR1495	泗沘營堂(ササンヨンダン)	36.82505218	127.4605051	BlueCircle	1879	1880	충청북도 진천군 문백면 사양리 산57-1	1726	建造物
SiteKR1496	ソルボビ(설보비)	35.50948355	127.1576504	BlueCircle	1879	1880	전북특별자치도 임실군 덕치면 회문리 122-1	1879	建造物
SiteKR1497	李成文(イ・ソンムン)父子忠熱閣	36.87661992	127.3880284	BlueCircle	1883	1884	충청북도 진천군 백곡면 사송리 산27-9	1735	建造物
SiteKR1498	金順孝子門(キム・スンヒョザムン)	36.89539626	127.567863	BlueCircle	1883	1884	충청북도 음성군 맹동면 통동리 산 39	1883	建造物
SiteKR1499	암태 도창리 제당	34.82784184	126.093166	BlueCircle	1884	1885	전라남도 신안군 암태면 도창리 산 49	1884年	建造物
SiteKR1500	채경언 孝子門	36.90374984	127.5129714	BlueCircle	1885	1886	충청북도 진천군 덕산읍 용몽리 산91-2	1743	建造物
SiteKR1501	安東金氏社忠門(安東金氏社忠門)	36.824949	127.408137	BlueCircle	1885	1886	충청북도 진천군 진천읍 사석리 775-1	1885	建造物
SiteKR1502	漢山亭氏三崗門	35.012231	126.921279	BlueCircle	1885	1886	전라남도 화순군 도곡면 신덕리 614	1885年	建造物
SiteKR1503	福泉寺地蔵獅子王堂	35.08259393	129.0510471	BlueCircle	1892	1893	부산광역시 영도구 신선동3가 산6-1	1892年	불화
SiteKR1504	福泉寺阿弥陀極楽浄土回向像図	35.08259393	129.0510471	BlueCircle	1892	1893	부산광역시 영도구 신선동3가 산6-1	1892年	불화
SiteKR1505	福泉寺釈迦霊山回向図及び服飾遺物一式	35.08259393	129.0510471	BlueCircle	1892	1893	부산광역시 영도구 신선동3가 산6-1	1892年	遺物,유품
SiteKR1506	南忠長公忠新聞	36.89327704	127.689674	BlueCircle	1893	1894	충청북도 음성군 원남면 상노리 323-7	1756	建造物
SiteKR1507	李光河(イ・グァンハ)孝子閣	36.98932558	127.5315393	BlueCircle	1893	1894	충청북도 음성군 금왕읍 행제리 279	1893	建造物
SiteKR1508	孝祠閣(ヒョサガク)	35.89111438	128.5794412	BlueCircle	1893	1894	대구광역시 북구 노원동1가 93	1893年	비각
SiteKR1509	サボルトンムン(사발통문)作成地	35.60018585	126.7506232	BlueCircle	1893	1894	전북특별자치도 정읍시 고부면 신중리 562-1	1893年	집터
SiteKR1510	霊芝舎利	35.92518395	128.6162969	BlueCircle	1893	1894	대구광역시 북구 동변동 산37	1893年	재실
SiteKR1511	イ・ギルユヘビ	34.518081	126.5958236	BlueCircle	1893	1894	전라남도 해남군 삼산면 충리 366	1893年	彫刻
SiteKR1512	一月門(ハンハンムン) 옥중서한	34.944232	126.8998884	BlueCircle	1894	1895	전라남도 화순군 도암면 원천리 388-1	1894年	戦跡
SiteKR1513	海南邑 死者寺霊母齋	34.54609351	126.6010924	BlueCircle	1895	1896	전라남도 해남군 해남읍 연동리 814	1895年	사당
SiteKR1514	光陽(クァンヤン:광양 인서리 우달홍 정려비와 세수제	34.97128884	127.586582	BlueCircle	1895	1896	전라남도 광양시 광양읍 인서리 151	朝鮮時代(1895年)	정려
SiteKR1515	地図 関連史跡	35.03085577	126.2551883	BlueCircle	1896	1897	전라남도 신안군 지도읍 태천리 755	1896年	建造物
SiteKR1516	萬石堡堡革派(マンソクボヒョクファサンミョンミョンデ)	35.66773224	126.8478414	BlueCircle	1898	1899	전북특별자치도 정읍시 이평면 하송리 677-15	1898年	彫刻
SiteKR1517	鳳江鳳堂里巨淵亭	35.015632	127.576769	BlueCircle	1898	1899	전라남도 광양시 봉강면 봉당리 598	朝鮮時代(1898年)	누/정/당/대
SiteKR1518	水軍盗賊師シン・グァンギョイック選定碑	34.785126	126.384562	BlueCircle	1899	1900	전라남도 목포시 만호동 1-56	1763	彫刻
SiteKR1519	奉谷書院	36.09849368	127.0932978	BlueCircle	1899	1900	충청남도 논산시 연무읍 고내리 1098-5	1899	建物지
SiteKR1520	和順(ファスン:화순)予算寺	34.968803	126.8791408	BlueCircle	1899	1900	전라남도 화순군 도암면 운월리 477	1899年	建築物
SiteKR1521	尹公団	35.0603551	128.9720893	BlueCircle	1900	1901	부산광역시 사하구 다대동 1234	1765	遺跡建造物
SiteKR1522	明發堂(ミョンバルダン)	34.54212546	126.7336851	BlueCircle	1900	1901	전라남도 강진군 도암면 항촌리 601	1900	建造物
SiteKR1523	景義齋	35.90750401	128.563563	BlueCircle	1900	1901	대구광역시 북구 노곡동 204	1900年	재실
SiteKR1524	權濟夫人墓	36.88971024	127.7623983	BlueCircle	1901	1902	충청북도 음성군 소이면 갑산리 312-3	1901	建造物
SiteKR1525	和順歸后齋	35.031748	127.039499	BlueCircle	1901	1902	전라남도 화순군 동면 장동리 257	1901年	建造物
SiteKR1526	晋州龍江書堂	35.24309285	128.2531138	BlueCircle	1902	1903	경상남도 진주시 지수면 압사리 1266-2	1902年	遺跡建造物
SiteKR1527	首里上村の藁葺き家屋	35.032631	126.935933	BlueCircle	1903	1904	전라남도 화순군 화순읍 주도리 118	1903	建築物
SiteKR1528	노은영당(ノウンヨンダン)	36.9232409	127.415747	BlueCircle	1904	1905	충청북도 진천군 이월면 노원리 959	1772	建造物
SiteKR1529	朱岩書院	35.56560989	127.3546177	BlueCircle	1904	1905	전북특별자치도 임실군 지사면 방계리 713-1	1774	建造物
SiteKR1530	キム・ギソ(김기서)孝子亭陵	36.15132542	127.2145185	BlueCircle	1904	1905	충청남도 논산시 양촌면 모촌리 252	1904	建造物
SiteKR1531	李漢鳳古宅	34.57532546	126.5551957	BlueCircle	1904	1905	전라남도 해남군 해남읍 복평리 219-1	1904年	가옥
SiteKR1532	朱岩書院 崔徳治(チェ・ドクジ)霊廟	35.56560989	127.3546177	BlueCircle	1905	1906		1774	일반
SiteKR1533	鄭雲公順義碑	35.03931506	128.9689337	BlueCircle	1905	1906	부산광역시 사하구 다대동 산144	1798	遺跡建造物
SiteKR1534	李允成(イ・ユンソン)帽子の扁額	35.67658963	127.2787159	BlueCircle	1905	1906	전북특별자치도 임실군 관촌면 덕천리 453	1904	建造物
SiteKR1535	李九齡忠新聞	37.0569499	127.600605	BlueCircle	1905	1906	충청북도 음성군 생극면 차평리 583-3	1905	建造物
SiteKR1536	農機具	35.07856349	129.0802456	BlueCircle	1905	1906	부산광역시 영도구 동삼동 1156	1905年	遺物,유품
SiteKR1537	道渓里(ドゲリ:도계리)金龍楽家屋	36.70237609	129.1274659	BlueCircle	1905	1906	경상북도 영양군 일월면 도계리 711	1905年	建造物
SiteKR1538	朱子墓	35.001991	126.9630387	BlueCircle	1905	1906	전라남도 화순군 능주면 천덕리 337	1905年	建築物
SiteKR1539	和順漢湖亭(ハンフジョン)	34.87109747	127.0387702	BlueCircle	1905	1906	전라남도 화순군 이양면 쌍봉리 725	1905年	建築物
SiteKR1540	암태 송곡우실	34.84294988	126.1261901	BlueCircle	1905	1906	전라남도 신안군 암태면 송곡리 572	1905年	建造物
SiteKR1541	観谷書院元素藏典籍及び古文書(관곡서원소장전적 및 고문서)	35.59708131	127.3600423	BlueCircle	1906	1907	전북특별자치도 임실군 지사면 관기리 208	1804	建造物
SiteKR1542	金書堂	34.64262987	126.7657037	BlueCircle	1906	1907		1905	建造物
SiteKR1543	同意記念碑	35.621064	127.0248728	BlueCircle	1906	1907	전북특별자치도 정읍시 산외면 오공리 193	1906年	彫刻
SiteKR1544	洪楊鎬(ホンヤンホ)チャンハクポシンドビ(찬학포신도비)	34.866526	127.0377996	BlueCircle	1907	1908	전라남도 화순군 이양면 쌍봉리 605	1907年	금석문
SiteKR1545	松炳善(ソンビョンソン)チャンハクポシンドビ(찬학포신도비)	34.8698201	127.039381	BlueCircle	1907	1908	전라남도 화순군 이양면 쌍봉리 499	1907年	금석문
SiteKR1546	(旧)白楊教会	34.70015062	126.8389337	BlueCircle	1908	1909		1908年	建造物
SiteKR1547	柳彦順孝子門(ユグァンスン孝子門)	36.8535227	127.3809694	BlueCircle	1909	1910	충청북도 진천군 진천읍 문봉리 398-5	1822	建造物
SiteKR1548	多大鎭東軒	35.03931506	128.9689337	BlueCircle	1909	1910	부산광역시 사하구 다대동 산144	1825	遺跡建造物
SiteKR1549	智泉書院	37.0477429	127.5925643	BlueCircle	1909	1910	충청북도 음성군 생극면 팔성리 167	1906	建造物
SiteKR1550	龍溪里(ヨンゲリ) 오룡골산신각	36.98219508	127.5866801	BlueCircle	1909	1910	충청북도 음성군 금왕읍 용계리 산58	1909	建造物
SiteKR1551	上谷寺	34.72895106	126.7646056	BlueCircle	1909	1910	전라남도 강진군 작천면 용상리 625	1909年	建造物
SiteKR1552	康津西山教会	34.64695047	126.705398	BlueCircle	1909	1910	전라남도 강진군 강진읍 서산리855	1909年	建造物
SiteKR1553	退魯里龍峴正社	35.54710358	128.6986168	BlueCircle	1909	1910	경상남도 밀양시 부북면 퇴로리 503	1909年	建造物
SiteKR1554	龍渓書院	35.60195722	126.9882943	BlueCircle	1910	1911	전북특별자치도 정읍시 칠보면 시산리 688	1910年	建造物
SiteKR1555	義烏堂	35.9400411	128.6065341	BlueCircle	1910	1911	대구광역시 북구 서변동 80	1910年	사당
SiteKR1556	道南齋	35.96998208	128.5899639	BlueCircle	1910	1911	대구광역시 북구 도남동 88	1910年	재실
SiteKR1557	双玉里防風林	34.992656	126.896055	BlueCircle	1910	1911	전라남도 화순군 도곡면 쌍옥리 299-1	1910年	民俗자료
SiteKR1558	清凉寺霊山回想図	35.11776054	128.9190504	BlueCircle	1910	1945	부산광역시 강서구 명지동 445	일제 강점기	불화
SiteKR1559	晋州南岳書院 金裕信の肖像	35.07669166	128.1780843	BlueCircle	1910	1945	경상남도 진주시 금곡면 죽곡리 110-2	일제강점기	초상화
SiteKR1560	晋州南岳書院 崔致遠(チェ・チウォン)肖像画	35.07669166	128.1780843	BlueCircle	1910	1945	경상남도 진주시 금곡면 죽곡리 110-2	일제강점기	초상화
SiteKR1561	白衣観音菩薩図	35.07856349	129.0802456	BlueCircle	1910	1945	부산광역시 영도구 동삼동 1156	일제강점기	불화
SiteKR1562	アピール閣	35.5772779	127.4342735	BlueCircle	1910	1945	전북특별자치도 장수군 산서면 오성리 544	일제강점기	建造物
SiteKR1563	チェ・ユンドク浮彫墓	35.5749784	127.4305571	BlueCircle	1910	1945	전북특별자치도 장수군 산서면 오성리 863-1	일제강점기	建造物
SiteKR1564	旧大邱師範学校本館と講堂(舊 大邱師範学校本館と講堂)	35.8625154	128.6006135	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1565	大邱東山病院旧館(大邱東山病院 舊館)	35.87017964	128.5825231	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1566	大邱華僑協会(大邱華僑協会)	35.869351	128.591739	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1567	大邱旧校南YMCA会館	35.867975	128.5892863	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1568	旧大邱医学専門学校本館(旧大邱医学専門学校本館)	35.86783816	128.6040529	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1569	旧都立大邱病院(旧道立大邱病院)	35.866272	128.6043126	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1570	義城九川教会	36.3525621	128.411437	BlueCircle	1910	1945	경상북도 의성군 구천면 용사리 388-1	일제강점기	建造物
SiteKR1571	義城イ・ヒジュンシヘ記念碑	36.234115	128.722357	BlueCircle	1910	1945	경상북도 의성군 가음면 장리 1287-1	일제강점기	建造物
SiteKR1572	キム・ウオン東江文集木版	35.24309285	128.2531138	BlueCircle	1910	1945	경상남도 진주시 지수면 압사리 1266-2	일제강점기	記録遺産
SiteKR1573	桂南郷薬	35.7045047	127.5784573	BlueCircle	1910	1945	전북특별자치도 장수군 계남면 화음리 994-2	일제강점기	古文書
SiteKR1574	キム・ソンマン家屋	35.5632468	127.3768873	BlueCircle	1910	1945	전북특별자치도 장수군 산서면 사상리 71-1	일제강점기	建造物
SiteKR1575	大邱三徳小学校旧校舎	35.864647	128.609053	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1576	大邱東仁小学校講堂	35.86808071	128.6095034	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1577	宣敎師スウィーツ住宅(宣敎師スウィーツ住宅)	35.87017964	128.5825231	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1578	正岩鉄橋	35.31391739	128.294666	BlueCircle	1910	1945	경상남도 의령군 의령읍 정암리 산1-2	일제강점기	철교
SiteKR1579	宣教師チャンイス住宅(宣教師チャンイス住宅)	35.86660759	128.5849555	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1580	宣教師ブレア住宅(宣教師ブレア住宅)	35.86660759	128.5849555	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1581	萬翠亭	35.54270667	127.5173631	BlueCircle	1910	1945	전북특별자치도 장수군 번암면 죽산리 산18-2	일제강점기	建造物
SiteKR1582	壁溪亭(ウォルケチョン)	35.72078149	127.6122965	BlueCircle	1910	1945	전북특별자치도 장수군 장계면 삼봉리 산32-31	일제강점기	建造物
SiteKR1583	聖ユスティノ神学校(聖ユスティノ神学校)	35.8613082	128.5874828	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1584	シャルトル聖パウロ修道院コミネット館(シャルトル聖パウロ修道院コミネット館)	35.86232034	128.5860587	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1585	聖母堂(聖母堂)	35.85984246	128.5878871	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1586	シャルトル聖パウロ修道院聖堂(シャルトル聖パウロ修道院聖堂)	35.86232034	128.5860587	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1587	南山小学校講堂(南山小学校講堂)	35.863275	128.5827674	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1588	啓聖学校アダムス館(啓聖学校アダムス館)	35.8679358	128.5802499	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1589	啓聖学校マクファーソン館(啓聖学校マクファーソン館)	35.8679358	128.5802499	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1590	啓聖学校ヘンダーソン館(啓聖学校ヘンダーソン館)	35.8679358	128.5802499	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1591	旧大邱商業学校本館(旧大邱商業学校本館)	35.86152733	128.6007459	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1592	韓国産業銀行大邱支店(韓国産業銀行大邱支店)	35.87179779	128.5911599	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1593	晋州南岳書院	35.07669474	128.1780848	BlueCircle	1910	1945	경상남도 진주시 금곡면 죽곡리 110-2	일제강점기	遺跡建造物
SiteKR1594	道東祠(道東祠)	35.477989	126.7419073	BlueCircle	1910	1945	전북특별자치도 고창군 신림면 가평리 168-3	일제강점기	建造物
SiteKR1595	霊廟門	34.835202	127.8945289	BlueCircle	1910	1945	경상남도 남해군 남해읍 서변리 144-5	일제강점기	정려
SiteKR1596	玄內里道院精舎	36.0752183	129.2074008	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1597	ナゴク書院	35.98123871	129.5356179	BlueCircle	1910	1945		일제강점기	建造物
SiteKR1598	松芝(ソンジ:송지) 어란당집	34.3538865	126.4731739	BlueCircle	1910	1945	전라남도 해남군 송지면 어란리 1556	일제강점기	사당
SiteKR1599	三忠壇	37.865429	127.34545	BlueCircle	1910	1945	경기도 가평군 조종면 운악리 산162-27	일제강점기	근대인물
SiteKR1600	赤木里共同生活遺跡	38.008113	127.45513	BlueCircle	1910	1945	경기도 가평군 북면 적목리 산 1-28	일제강점기	주거지
SiteKR1601	儒教婦人会関連文書	36.600118	126.6609204	BlueCircle	1910	1945		일제강점기	古文書
SiteKR1602	卓地測量小三角点	37.47976003	127.1765017	BlueCircle	1910	1945	경기도 광주시 남한산성면 산성리 815-1	일제강점기	삼각점
SiteKR1603	晋州龍山里龍山寺大雄殿	35.22096348	128.0348615	BlueCircle	1910	1945	경상남도 진주시 명석면 용산리 19-1	일제時代	遺跡建造物
SiteKR1604	晋州商務社	35.19668632	128.0892101	BlueCircle	1910	1945	경상남도 진주시 옥봉동 477-2	일제時代	遺跡建造物
SiteKR1605	扶余警察署署長祠	36.28404792	126.906488	BlueCircle	1910	1945	충청남도 부여군 부여읍 구교리 127-1	일제時代	建造物
SiteKR1606	咸平旧)鶴橋駅給水塔	35.01480503	126.5362807	BlueCircle	1910	1945	전라남도 함평군 학교면 학교리 878-30	일제時代	建造物
SiteKR1607	咸平カトリック教会	35.0623195	126.5164657	BlueCircle	1910	1945	전라남도 함평군 함평읍 내교리 340	일제時代	建造物
SiteKR1608	ウォルホリ日本式家屋及び倉庫	34.98651789	126.580682	BlueCircle	1910	1945	전라남도 함평군 학교면 월호리 282	일제時代	建造物
SiteKR1609	チルウォンユンムン(칠원윤문효열각)	37.11983386	127.690516	BlueCircle	1913	1914	충청북도 음성군 감곡면 문촌리 758	1825	建造物
SiteKR1610	玉山寺(オクサンサ)	37.1207618	127.6890819	BlueCircle	1913	1914	충청북도 음성군 감곡면 문촌리 753	1909	建造物
